
80,496,416,552,136,184,48,112,64,80,16,96,80,736,656,736,80,256,176,432,256,152,-104,72,176,568,392,488,96,280,184,304,120,184,64,152,88,96,8,88,80,2209,2129,2185,56,476.45454545454544,362.27272727272725,474.27272727272725,109.33333333333333,5297,1633127497935,3
88,464,376,504,128,136,8,104,96,104,8,120,112,816,704,792,88,232,144,368,224,112,-112,0,112,440,328,432,104,136,32,144,112,184,72,160,88,112,24,112,88,432,344,408,64,288,175.27272727272728,285.8181818181818,108.66666666666667,3232,1633127520592,3
88,496,408,528,120,128,8,88,80,72,-8,88,96,648,552,640,88,200,112,328,216,136,-80,16,96,416,320,400,80,96,16,128,112,160,48,200,152,112,-40,24,64,240,176,232,56,245.8181818181818,137.45454545454547,242.9090909090909,104,2760,1633127530776,3
88,352,264,384,120,168,48,112,64,88,24,128,104,528,424,512,88,248,160,352,192,104,-88,8,96,456,360,456,96,128,32,160,128,184,56,176,120,128,8,72,64,208,144,192,48,235.63636363636363,130.1818181818182,232,100.66666666666667,2640,1633127553184,3
80,352,272,408,136,192,56,128,72,96,24,136,112,592,480,560,80,216,136,378,242,146,-96,8,104,376,272,368,96,112,16,136,120,216,96,232,136,120,-16,48,64,192,128,184,56,237.27272727272728,124.36363636363636,235.0909090909091,108.16666666666667,2666,1633127559928,3
88,400,312,416,104,152,48,120,72,80,8,88,80,568,488,544,56,192,136,352,216,112,-104,0,104,360,256,320,64,80,16,144,128,192,64,160,96,112,16,80,64,184,120,168,48,221.0909090909091,123.63636363636364,217.45454545454547,93.33333333333333,2480,1633127577002,3
